A-18129-73408       ACUITY BRANDS LIGHTINGGA                  116,043.00          
A-18029-36707       TATA CONSULTANCY SERVICES LIMITEDNY                  106,954.00          
A-18030-37048       TATA CONSULTANCY SERVICES LIMITEDNY                  106,954.00          
A-18029-36766       TATA CONSULTANCY SERVICES LIMITEDNY                  106,954.00          
A-18029-36793       TATA CONSULTANCY SERVICES LIMITEDNY                  106,954.00          
A-18029-36749       TATA CONSULTANCY SERVICES LIMITEDNY                  106,954.00          
A-18029-36785       TATA CONSULTANCY SERVICES LIMITEDNY                  106,954.00          
A-18029-36665       TATA CONSULTANCY SERVICES LIMITEDNY                  106,954.00          
A-18030-37043       TATA CONSULTANCY SERVICES LIMITEDNY                  106,954.00          
A-18029-36770       TATA CONSULTANCY SERVICES LIMITEDNY                  106,954.00          
A-18029-36773       TATA CONSULTANCY SERVICES LIMITEDNY                  106,954.00          
A-18030-36947       TATA CONSULTANCY SERVICES LIMITEDNY                  106,954.00          
A-18029-36830       TATA CONSULTANCY SERVICES LIMITEDNY                  106,954.00          
A-18029-36837       TATA CONSULTANCY SERVICES LIMITEDNY                  106,954.00          
A-18029-36756       TATA CONSULTANCY SERVICES LIMITEDNY                  106,954.00          
A-18030-36950       TATA CONSULTANCY SERVICES LIMITEDNY                  106,954.00          
A-18044-42926       TWITTER, INC.       CA                  118,186.00          
A-18086-56750       ORACLE AMERICA, INC.CA                  82,867.00           
A-18086-56434       DELOITTE CONSULTING LLPPA                  74,152.00           
A-18085-56405       ACCENTURE LLP       IL                  108,638.00          
A-18086-56491       AMERICAN EXPRESS TRAVEL RELATED SERVICESNY                  100,368.00          
A-18085-56406       NIIT TECHNOLOGIES LIMITEDGA                  102,442.00          
A-18088-57297       Durham Dance Center, IncNC                  36,691.00           
A-18087-57134       TATA CONSULTANCY SERVICES LIMITEDNY                  106,954.00          
A-18087-56984       SPLUNK              CA                  136,323.00          
A-18081-55057       ERNST & YOUNG U.S. LLPNJ                  108,451.00          
A-18081-55252       HCL AMERICA INC.    CA                  116,522.00          
A-18092-58470       SYNOPSYS, INC.      CA                  88,442.00           
A-18093-58828       QUALITY MATRIX INC  MA                  101,941.00          
A-18093-58604       WHATSAPP INC.       CA                  74,880.00           
A-18093-58834       KBC Advanced Technologies, Inc.TX                  107,411.00          
A-18093-58638       GOOGLE LLC          CA                  98,363.00           
A-18093-58525       HCL AMERICA INC.    CA                  133,016.00          
A-18109-65720       FLEXON TECHNOLOGIES INC.CA                  81,598.00           
A-18110-65827       AMAZON.COM SERVICES, INC.WA                  99,382.00           
A-18110-65982       SAVANTIS SOLUTIONS, LLCNJ                  92,768.00           
A-18109-65610       SAPIENT CORPORATION MA                  79,186.00           
A-18026-35778       TATA CONSULTANCY SERVICES LIMITEDNY                  106,954.00          
A-18026-35774       TATA CONSULTANCY SERVICES LIMITEDNY                  106,954.00          
A-18130-73816       City of Huntsville UtilitiesAL                  99,362.00           
A-18130-73939       GLOBALLOGIC INC.    CA                  96,678.00           
A-18130-73826       CUMMINS INC.        IN                  82,493.00           
A-18130-73811       VMWARE, INC.        CA                  133,016.00          
A-18129-73584       Frame.io Inc.       NY                  185,328.00          
A-18130-73696       PROKARMA INC        NE                  90,626.00           
A-18130-73849       AMAZON FULFILLMENT SERVICES, INC.WA                  118,186.00          
A-18129-73574       Torres Law Firm, P.A.FL                  51,958.00           
A-18130-73784       Ricardo, Inc.       MI                  78,312.00           
A-18130-73743       University of Wisconsin-Eau ClaireWI                  48,390.00           
A-18130-74039       Mercato Cinema, LLC FL                  46,051.00           
A-18130-73789       May Trucking CompanyOR                  40,061.00           
A-18130-73926       GENERAL MOTORS COMPANYMI                  61,298.00           
A-18130-73930       APPALACHIAN REGIONAL HEALTHCARE, INCKY                  226,470.00          
A-18130-73851       TATA CONSULTANCY SERVICES LIMITEDNY                  127,878.00          
A-18130-73971       GENERAL MOTORS COMPANYMI                  74,734.00           
A-18046-44181       ARISTA NETWORKS, INC.CA                  124,035.00          
A-18046-44123       ARISTA NETWORKS, INC.CA                  124,035.00          
A-18057-47398       JP MORGAN CHASE & COIL                  159,370.00          
A-18057-47394       TATA CONSULTANCY SERVICES LIMITEDNY                  106,954.00          
A-18077-53718       SQUARE INC          CA                  133,141.00          
A-18075-53380       TATA CONSULTANCY SERVICES LIMITEDNY                  135,283.00          
A-18075-53483       TATA CONSULTANCY SERVICES LIMITEDNY                  106,954.00          
A-18075-53270       TATA CONSULTANCY SERVICES LIMITEDNY                  106,954.00          
A-18076-53600       TATA CONSULTANCY SERVICES LIMITEDNY                  106,954.00          
A-18120-69561       GENUINEIT LLC       TX                  107,411.00          
A-18120-69594       UNIVERSITY OF KANSASKS                  37,460.00           
A-18120-69422       Nasdaq Futures, Inc.NY                  74,714.00           
A-18120-69586       MICROSOFT CORPORATIONWA                  132,080.00          
A-18120-69635       THERMO FISHER SCIENTIFICMA                  111,966.00          
A-18119-69218       LLAMASOFT, INC.     MI                  70,554.00           
A-18120-69697       Urban Golf Pro LLC  CA                  25,720.00           
A-18120-69663       MICROVENTION, INC.  CA                  81,598.00           
A-18120-69642       FORTINET, INC.      CA                  125,050.00          
A-18120-69354       PIORION SOLUTIONS, INC.GA                  125,258.00          
A-18002-26907       LINKEDIN CORPORATIONCA                  125,050.00          
A-18002-26901       LINKEDIN CORPORATIONCA                  155,147.00          
A-18002-26887       LINKEDIN CORPORATIONCA                  125,050.00          
A-18121-69805       FISERV SOLUTIONS, LLC.WI                  151,237.00          
A-18122-70231       AMAZON FULFILLMENT SERVICES, INC.WA                  118,186.00          
A-18121-69799       Geisinger Health PlanPA                  87,818.00           
A-18121-69780       POLARIS CONSULTING AND SERVICES LTDNJ                  69,701.00           
A-18121-69820       TS TECH AMERICAS, INC.OH                  93,891.00           
A-18121-70188       FORTINET, INC.      CA                  96,325.00           
A-18121-69973       FACEBOOK, INC.      CA                  73,403.00           
A-18122-70251       AMAZON WEB SERVICES, INC.WA                  79,685.00           
A-18121-69912       THOMSON REUTERS (TAX & ACCOUNTING) INC.TX                  135,283.00          
A-18121-69872       FACTSET RESEARCH SYSTEMS INC.CT                  185,328.00          
A-18122-70249       AMAZON FULFILLMENT SERVICES, INC.WA                  112,549.00          
A-18127-72434       MICROSOFT CORPORATIONWA                  112,549.00          
A-18127-72043       BUSINESS CONTROL SYSTEMS, LPTX                  123,802.00          
A-18127-72220       ALIGN TECHNOLOGY, INC.CA                  109,839.00          
A-18127-72408       TELLIGEN TECH INC   OH                  92,040.00           
A-18121-69995       MEMORIAL MANAGEMENT INC.IL                  131,061.00          
A-18114-67292       ASML US LLC         AZ                  107,702.00          
A-18114-67054       HCL AMERICA INC.    CA                  112,549.00          
A-18114-67513       UBER TECHNOLOGIES INC.CA                  138,819.00          
A-18114-67065       INFINITE COMPUTER SOLUTIONS, INCMD                  93,309.00           
A-18114-67168       Nokia of America CorporationNJ                  116,293.00          
A-18040-41979       Magstone LLC        MD                  65,270.00           
A-18059-48253       TESORO COMPANIES, INC.TX                  97,011.00           
A-18103-63071       La Prima Food Group Inc.MD                  18,034.00           
A-18103-63056       Clarivate Analytics (US) LLCPA                  41,642.00           
A-18103-63093       La Prima Food Group Inc.MD                  18,034.00           
A-18103-63069       MICROSOFT CORPORATIONWA                  112,549.00          
A-18103-63074       FORD MOTOR COMPANY  MI                  78,312.00           
A-18103-62928       AMAZON FULFILLMENT SERVICES, INC.WA                  47,632.00           
A-18103-63245       PricewaterhouseCoopers Advisory Services LLCFL                  127,878.00          
A-18103-63182       Lux Nail Spa        CA                  23,130.00           
A-18106-63640       ORACLE FINANCIAL SERVICES SOFTWARE INC.NJ                  66,040.00           
A-18107-63989       HCL AMERICA INC.    CA                  107,266.00          
A-18103-63367       CARLE FOUNDATION HOSPITALIL                  68,037.00           
A-18106-63781       ESRI INC.           CA                  97,011.00           
A-18106-63784       SAP AMERICA, INC.   PA                  103,813.00          
A-18106-63759       BP3 GLOBAL, INC.    TX                  102,274.00          
A-18106-63572       TATA CONSULTANCY SERVICES LIMITEDNY                  106,954.00          
A-18104-63402       NIIT TECHNOLOGIES LIMITEDGA                  102,442.00          
A-18104-63377       HCL AMERICA INC.    CA                  107,266.00          
A-18100-61244       Nokia of America CorporationNJ                  121,597.00          
A-18100-61152       AMAZON.COM SERVICES, INC.WA                  79,685.00           
A-18100-61336       ANJANEYAP, INC.     CA                  98,363.00           
A-18100-61430       M&A Technology, Inc.TX                  183,227.00          
A-18100-61181       College of Ag & Tech at MorrisvilleNY                  39,229.00           
A-18109-65319       Nokia of America CorporationNJ                  97,334.00           
A-18108-64951       INTEGRATED RESOURCES, INC.NJ                  93,246.00           
A-18109-65435       Genius Business Solutions, Inc.IL                  60,840.00           
A-18109-65260       ROBERT REISER & CO., INC.MA                  67,122.00           
A-18127-72071       TATA CONSULTANCY SERVICES LIMITEDNY                  106,954.00          
A-18127-72077       AIG PC GLOBAL SERVICES, INC.NY                  104,395.00          
A-18127-72170       PARAMOUNT SOFTWARE SOLUTIONS, INCGA                  125,258.00          
A-18127-72350       ADVANCED CAULKING & WATERPROOFING, INCVA                  61,235.00           
A-18127-72346       University of North AlabamaAL                  47,070.00           
A-18127-72181       GENERAL MOTORS COMPANYMI                  59,509.00           
A-18127-72154       ROHIT & AMIR INC    VA                  37,045.00           
A-18127-72403       PRICE INDUSTRIES INC.GA                  59,696.00           
A-18127-72022       Teton Club Owners AssociationWY                  20,904.00           
A-18127-72252       FORTINET, INC.      CA                  79,414.00           
A-18038-40980       RESOURCESYS, INC    MD                  121,139.00          
A-18123-71201       Memphis Light, Gas and WaterTN                  100,173.00          
